"x"
"Harbor_seals3_Nums" 0
"Harbor_seals3_ResN" 111157.5
"Harbor_seals3_StructN" 41946.2
"Harbor_seals4_Nums" 0
"Harbor_seals4_ResN" 188402.6
"Harbor_seals4_StructN" 71095.3
"Harbor_seals5_Nums" 0
"Harbor_seals5_ResN" 244678.7
"Harbor_seals5_StructN" 92331.6
"Harbor_seals6_Nums" 0
"Harbor_seals6_ResN" 278044
"Harbor_seals6_StructN" 104922.3
"Harbor_seals7_Nums" 0
"Harbor_seals7_ResN" 298972
"Harbor_seals7_StructN" 112819.6
"Harbor_seals8_Nums" 0
"Harbor_seals8_ResN" 308218.6
"Harbor_seals8_StructN" 116308.9
"Harbor_seals9_Nums" 0
"Harbor_seals9_ResN" 314508.8
"Harbor_seals9_StructN" 118682.6
"Harbor_seals10_Nums" 0
"Harbor_seals10_ResN" 319298.2
"Harbor_seals10_StructN" 120489.9
"Harbor_porpoise1_Nums" 0
"Harbor_porpoise1_ResN" 2100.9
"Harbor_porpoise1_StructN" 792.8
"Harbor_porpoise2_Nums" 0
"Harbor_porpoise2_ResN" 42017.6
"Harbor_porpoise2_StructN" 15855.7
"Harbor_porpoise3_Nums" 0
"Harbor_porpoise3_ResN" 155620.6
"Harbor_porpoise3_StructN" 58724.7
"Harbor_porpoise4_Nums" 0
"Harbor_porpoise4_ResN" 263763.7
"Harbor_porpoise4_StructN" 99533.5
"Harbor_porpoise5_Nums" 0
"Harbor_porpoise5_ResN" 342550.2
"Harbor_porpoise5_StructN" 129264.2
"Harbor_porpoise6_Nums" 0
"Harbor_porpoise6_ResN" 389261.6
"Harbor_porpoise6_StructN" 146891.2
"Harbor_porpoise7_Nums" 0
"Harbor_porpoise7_ResN" 418560.9
"Harbor_porpoise7_StructN" 157947.5
"Harbor_porpoise8_Nums" 0
"Harbor_porpoise8_ResN" 431506
"Harbor_porpoise8_StructN" 162832.5
"Harbor_porpoise9_Nums" 0
"Harbor_porpoise9_ResN" 440312.3
"Harbor_porpoise9_StructN" 166155.6
"Harbor_porpoise10_Nums" 0
"Harbor_porpoise10_ResN" 447017.5
"Harbor_porpoise10_StructN" 168685.9
"Humpback_whales1_Nums" 0
"Humpback_whales1_ResN" 1050438.8
"Humpback_whales1_StructN" 396392
"Humpback_whales2_Nums" 0
"Humpback_whales2_ResN" 21008775.2
"Humpback_whales2_StructN" 7927839.7
"Humpback_whales3_Nums" 0
"Humpback_whales3_ResN" 77810278.6
"Humpback_whales3_StructN" 29362369.3
"Humpback_whales4_Nums" 0
"Humpback_whales4_ResN" 131881828.1
"Humpback_whales4_StructN" 49766727.6
"Humpback_whales5_Nums" 0
"Humpback_whales5_ResN" 171275101.5
"Humpback_whales5_StructN" 64632113.8
"Humpback_whales6_Nums" 0
"Humpback_whales6_ResN" 194630797.1
"Humpback_whales6_StructN" 73445583.8
"Humpback_whales7_Nums" 0
"Humpback_whales7_ResN" 209280427
"Humpback_whales7_StructN" 78973746
"Humpback_whales8_Nums" 0
"Humpback_whales8_ResN" 215753017.5
"Humpback_whales8_StructN" 81416233
"Humpback_whales9_Nums" 0
"Humpback_whales9_ResN" 220156140.4
"Humpback_whales9_StructN" 83077788.8
"Humpback_whales10_Nums" 0
"Humpback_whales10_ResN" 223508771.9
"Humpback_whales10_StructN" 84342932.8
"Orcas_resident1_Nums" 0
"Orcas_resident1_ResN" 360150.4
"Orcas_resident1_StructN" 135905.8
"Orcas_resident2_Nums" 0
"Orcas_resident2_ResN" 6002507.2
"Orcas_resident2_StructN" 2265097.1
"Orcas_resident3_Nums" 0
"Orcas_resident3_ResN" 22231508.2
"Orcas_resident3_StructN" 8389248.4
"Orcas_resident4_Nums" 0
"Orcas_resident4_ResN" 37680522.3
"Orcas_resident4_StructN" 14219065
"Orcas_resident5_Nums" 0
"Orcas_resident5_ResN" 48935743.3
"Orcas_resident5_StructN" 18466318.2
"Orcas_resident6_Nums" 0
"Orcas_resident6_ResN" 55608799.2
"Orcas_resident6_StructN" 20984452.5
"Orcas_resident7_Nums" 0
"Orcas_resident7_ResN" 59794407.7
"Orcas_resident7_StructN" 22563927.4
"Orcas_resident8_Nums" 0
"Orcas_resident8_ResN" 61643719.3
"Orcas_resident8_StructN" 23261780.9
"Orcas_resident9_Nums" 0
"Orcas_resident9_ResN" 62901754.4
"Orcas_resident9_StructN" 23736511.1
"Orcas_resident10_Nums" 0
"Orcas_resident10_ResN" 63859649.1
"Orcas_resident10_StructN" 24097980.8
"Orcas_transient1_Nums" 0
"Orcas_transient1_ResN" 360150.4
"Orcas_transient1_StructN" 135905.8
"Orcas_transient2_Nums" 0
"Orcas_transient2_ResN" 6002507.2
"Orcas_transient2_StructN" 2265097.1
"Orcas_transient3_Nums" 0
"Orcas_transient3_ResN" 22231508.2
"Orcas_transient3_StructN" 8389248.4
"Orcas_transient4_Nums" 0
"Orcas_transient4_ResN" 37680522.3
"Orcas_transient4_StructN" 14219065
"Orcas_transient5_Nums" 0
"Orcas_transient5_ResN" 48935743.3
"Orcas_transient5_StructN" 18466318.2
"Orcas_transient6_Nums" 0
"Orcas_transient6_ResN" 55608799.2
"Orcas_transient6_StructN" 20984452.5
"Orcas_transient7_Nums" 0
"Orcas_transient7_ResN" 59794407.7
"Orcas_transient7_StructN" 22563927.4
"Orcas_transient8_Nums" 0
"Orcas_transient8_ResN" 61643719.3
"Orcas_transient8_StructN" 23261780.9
"Orcas_transient9_Nums" 0
"Orcas_transient9_ResN" 62901754.4
"Orcas_transient9_StructN" 23736511.1
"Orcas_transient10_Nums" 0
"Orcas_transient10_ResN" 63859649.1
"Orcas_transient10_StructN" 24097980.8
